,date,region,sale
729,2020-11-08,south,1695.0
12713,2022-01-10,south,2090.0
561,2020-11-02,south,1500.0
8625,2021-08-17,south,2475.0
2185,2020-12-30,south,1530.0
9129,2021-09-04,south,2165.0
3641,2021-02-20,south,2105.0
11425,2021-11-25,south,2485.0
9101,2021-09-03,south,2245.0
3809,2021-02-26,south,2350.0
3613,2021-02-19,south,2425.0
3921,2021-03-02,south,2300.0
8653,2021-08-18,south,2075.0
11537,2021-11-29,south,2495.0
9073,2021-09-02,south,2415.0
3893,2021-03-01,south,2430.0
2269,2021-01-02,south,1620.0
589,2020-11-03,south,1752.0
9045,2021-09-01,south,2240.0
8681,2021-08-19,south,2370.0
701,2020-11-07,south,1641.0
3697,2021-02-22,south,2050.0
9017,2021-08-31,south,2440.0
3669,2021-02-21,south,2040.0
3753,2021-02-24,south,2420.0
5629,2021-05-02,south,2145.0
9381,2021-09-13,south,2440.0
169,2020-10-19,south,1725.0
12965,2022-01-19,south,2265.0
10417,2021-10-20,south,2210.0
2913,2021-01-25,south,2145.0
10445,2021-10-21,south,2175.0
11089,2021-11-13,south,2210.0
10389,2021-10-19,south,2275.0
2885,2021-01-24,south,2445.0
141,2020-10-18,south,1716.0
10501,2021-10-23,south,2225.0
2521,2021-01-11,south,1611.0
2857,2021-01-23,south,2085.0
10529,2021-10-24,south,2155.0
13665,2022-02-13,south,2245.0
10473,2021-10-22,south,2400.0
2941,2021-01-26,south,2280.0
2493,2021-01-10,south,1608.0
10361,2021-10-18,south,2310.0
12937,2022-01-18,south,2125.0
225,2020-10-21,south,1521.0
2465,2021-01-09,south,1647.0
10221,2021-10-13,south,2495.0
3025,2021-01-29,south,2195.0
11145,2021-11-15,south,2425.0
10249,2021-10-14,south,2010.0
13077,2022-01-23,south,2135.0
2997,2021-01-28,south,2310.0
10277,2021-10-15,south,2425.0
10305,2021-10-16,south,2415.0
197,2020-10-20,south,1758.0
2969,2021-01-27,south,2010.0
10333,2021-10-17,south,2085.0
11117,2021-11-14,south,2190.0
10557,2021-10-25,south,2135.0
10193,2021-10-12,south,2105.0
113,2020-10-17,south,1791.0
2829,2021-01-22,south,2230.0
10809,2021-11-03,south,2035.0
2689,2021-01-17,south,2320.0
2577,2021-01-13,south,1542.0
10837,2021-11-04,south,2155.0
29,2020-10-14,south,1755.0
2661,2021-01-16,south,2145.0
11005,2021-11-10,south,2090.0
10865,2021-11-05,south,2425.0
10893,2021-11-06,south,2050.0
13049,2022-01-22,south,2220.0
10977,2021-11-09,south,2000.0
2633,2021-01-15,south,2195.0
10921,2021-11-07,south,2065.0
1,2020-10-13,south,1638.0
13693,2022-02-14,south,2465.0
13021,2022-01-21,south,2405.0
10781,2021-11-02,south,2120.0
2717,2021-01-18,south,2410.0
10585,2021-10-26,south,2490.0
12993,2022-01-20,south,2435.0
10613,2021-10-27,south,2145.0
2801,2021-01-21,south,2145.0
10641,2021-10-28,south,2355.0
85,2020-10-16,south,1689.0
2549,2021-01-12,south,1572.0
10669,2021-10-29,south,2175.0
2773,2021-01-20,south,2495.0
11033,2021-11-11,south,2160.0
10697,2021-10-30,south,2180.0
2745,2021-01-19,south,2105.0
10725,2021-10-31,south,2220.0
10753,2021-11-01,south,2445.0
57,2020-10-15,south,1701.0
11061,2021-11-12,south,2130.0
3501,2021-02-15,south,2325.0
13637,2022-02-12,south,2490.0
3053,2021-01-30,south,2290.0
421,2020-10-28,south,1587.0
12853,2022-01-15,south,2145.0
9605,2021-09-21,south,2395.0
3361,2021-02-10,south,2035.0
9633,2021-09-22,south,2095.0
13105,2022-01-24,south,2375.0
9577,2021-09-20,south,2385.0
9661,2021-09-23,south,2390.0
11285,2021-11-20,south,2160.0
3333,2021-02-09,south,2345.0
9689,2021-09-24,south,2325.0
8457,2021-08-11,south,2250.0
9717,2021-09-25,south,2000.0
3305,2021-02-08,south,2345.0
393,2020-10-27,south,1716.0
3389,2021-02-11,south,2350.0
11313,2021-11-21,south,2440.0
2353,2021-01-05,south,1578.0
12825,2022-01-14,south,2225.0
9409,2021-09-14,south,2385.0
477,2020-10-30,south,1689.0
2325,2021-01-04,south,1785.0
3473,2021-02-14,south,2240.0
9437,2021-09-15,south,2105.0
13581,2022-02-10,south,2310.0
11341,2021-11-22,south,2420.0
9465,2021-09-16,south,2110.0
3445,2021-02-13,south,2465.0
9493,2021-09-17,south,2350.0
449,2020-10-29,south,1692.0
9521,2021-09-18,south,2500.0
3417,2021-02-12,south,2230.0
9549,2021-09-19,south,2185.0
9745,2021-09-26,south,2300.0
10165,2021-10-11,south,2230.0
365,2020-10-26,south,1518.0
9773,2021-09-27,south,2365.0
12909,2022-01-17,south,2015.0
11201,2021-11-17,south,2240.0
10025,2021-10-06,south,2390.0
281,2020-10-23,south,1533.0
3137,2021-02-02,south,2100.0
10053,2021-10-07,south,2080.0
9997,2021-10-05,south,2255.0
2437,2021-01-08,south,1668.0
10081,2021-10-08,south,2360.0
3081,2021-01-31,south,2260.0
10109,2021-10-09,south,2300.0
253,2020-10-22,south,1638.0
11173,2021-11-16,south,2225.0
10137,2021-10-10,south,2255.0
3109,2021-02-01,south,2180.0
3165,2021-02-03,south,2355.0
9969,2021-10-04,south,2395.0
309,2020-10-24,south,1593.0
11257,2021-11-19,south,2180.0
12881,2022-01-16,south,2410.0
9801,2021-09-28,south,2085.0
13609,2022-02-11,south,2030.0
3249,2021-02-06,south,2405.0
9829,2021-09-29,south,2225.0
9857,2021-09-30,south,2175.0
337,2020-10-25,south,1680.0
2409,2021-01-07,south,1602.0
3221,2021-02-05,south,2295.0
9885,2021-10-01,south,2215.0
11229,2021-11-18,south,2325.0
9913,2021-10-02,south,2180.0
3193,2021-02-04,south,2305.0
9941,2021-10-03,south,2265.0
3277,2021-02-07,south,2065.0
2381,2021-01-06,south,1743.0
8289,2021-08-05,south,2215.0
4033,2021-03-06,south,2190.0
6665,2021-06-08,south,2035.0
1849,2020-12-18,south,1800.0
6693,2021-06-09,south,2500.0
5013,2021-04-10,south,2255.0
6721,2021-06-10,south,2015.0
1317,2020-11-29,south,1557.0
12013,2021-12-16,south,2385.0
4985,2021-04-09,south,2340.0
6749,2021-06-11,south,2090.0
6777,2021-06-12,south,2375.0
2605,2021-01-14,south,1677.0
4957,2021-04-08,south,2050.0
6805,2021-06-13,south,2260.0
1289,2020-11-28,south,1599.0
12461,2022-01-01,south,2480.0
5041,2021-04-11,south,2355.0
6833,2021-06-14,south,2025.0
1345,2020-11-30,south,1584.0
12041,2021-12-17,south,2085.0
6469,2021-06-01,south,2450.0
1401,2020-12-02,south,1755.0
5125,2021-04-14,south,2370.0
6497,2021-06-02,south,2350.0
12069,2021-12-18,south,2210.0
6525,2021-06-03,south,2025.0
1821,2020-12-17,south,1533.0
5097,2021-04-13,south,2380.0
6553,2021-06-04,south,2135.0
1373,2020-12-01,south,1719.0
6581,2021-06-05,south,2400.0
5069,2021-04-12,south,2315.0
13357,2022-02-02,south,2485.0
6609,2021-06-06,south,2190.0
12433,2021-12-31,south,2175.0
6637,2021-06-07,south,2020.0
13245,2022-01-29,south,2345.0
4929,2021-04-07,south,2125.0
1877,2020-12-19,south,1674.0
1205,2020-11-25,south,1761.0
4789,2021-04-02,south,2100.0
7085,2021-06-23,south,2345.0
11929,2021-12-13,south,2320.0
7113,2021-06-24,south,2155.0
4761,2021-04-01,south,2000.0
7141,2021-06-25,south,2340.0
7169,2021-06-26,south,2330.0
1177,2020-11-24,south,1632.0
1933,2020-12-21,south,1506.0
4733,2021-03-31,south,2135.0
7197,2021-06-27,south,2460.0
11901,2021-12-12,south,2055.0
12517,2022-01-03,south,2150.0
7225,2021-06-28,south,2190.0
13217,2022-01-28,south,2410.0
6861,2021-06-15,south,2075.0
7057,2021-06-22,south,2010.0
7029,2021-06-21,south,2305.0
11985,2021-12-15,south,2495.0
4901,2021-04-06,south,2435.0
6889,2021-06-16,south,2265.0
1261,2020-11-27,south,1587.0
6917,2021-06-17,south,2460.0
4873,2021-04-05,south,2415.0
6945,2021-06-18,south,2275.0
13385,2022-02-03,south,2185.0
6973,2021-06-19,south,2020.0
1233,2020-11-26,south,1791.0
11957,2021-12-14,south,2420.0
4845,2021-04-04,south,2455.0
7001,2021-06-20,south,2425.0
12489,2022-01-02,south,2120.0
1905,2020-12-20,south,1692.0
11593,2021-12-01,south,2275.0
4705,2021-03-30,south,2390.0
6441,2021-05-31,south,2095.0
12405,2021-12-30,south,2400.0
5489,2021-04-27,south,2010.0
5853,2021-05-10,south,2325.0
10949,2021-11-08,south,2120.0
1709,2020-12-13,south,1647.0
5881,2021-05-11,south,2165.0
13301,2022-01-31,south,2375.0
5461,2021-04-26,south,2295.0
5909,2021-05-12,south,2325.0
1569,2020-12-08,south,1785.0
5937,2021-05-13,south,2210.0
5433,2021-04-25,south,2375.0
12209,2021-12-23,south,2265.0
5965,2021-05-14,south,2500.0
5405,2021-04-24,south,2130.0
5993,2021-05-15,south,2180.0
12237,2021-12-24,south,2135.0
12349,2021-12-28,south,2120.0
1597,2020-12-09,south,1788.0
12321,2021-12-27,south,2040.0
5601,2021-05-01,south,2165.0
5657,2021-05-03,south,2070.0
1653,2020-12-11,south,1713.0
1681,2020-12-12,south,1662.0
5685,2021-05-04,south,2425.0
5573,2021-04-30,south,2435.0
5713,2021-05-05,south,2120.0
12265,2021-12-25,south,2115.0
5545,2021-04-29,south,2065.0
5741,2021-05-06,south,2050.0
1625,2020-12-10,south,1725.0
5769,2021-05-07,south,2335.0
13273,2022-01-30,south,2150.0
5517,2021-04-28,south,2230.0
5797,2021-05-08,south,2490.0
5825,2021-05-09,south,2115.0
5153,2021-04-15,south,2275.0
6021,2021-05-16,south,2050.0
5377,2021-04-23,south,2065.0
5265,2021-04-19,south,2115.0
6273,2021-05-25,south,2105.0
1457,2020-12-04,south,1626.0
12125,2021-12-20,south,2325.0
5237,2021-04-18,south,2215.0
6301,2021-05-26,south,2210.0
6329,2021-05-27,south,2260.0
5209,2021-04-17,south,2250.0
6357,2021-05-28,south,2055.0
1429,2020-12-03,south,1560.0
1793,2020-12-16,south,1770.0
6385,2021-05-29,south,2450.0
5181,2021-04-16,south,2415.0
12097,2021-12-19,south,2040.0
6413,2021-05-30,south,2225.0
13329,2022-02-01,south,2310.0
1541,2020-12-07,south,1545.0
6245,2021-05-24,south,2210.0
12377,2021-12-29,south,2215.0
6049,2021-05-17,south,2470.0
12181,2021-12-22,south,2155.0
6077,2021-05-18,south,2455.0
1737,2020-12-14,south,1551.0
5349,2021-04-22,south,2195.0
6105,2021-05-19,south,2300.0
1513,2020-12-06,south,1617.0
6133,2021-05-20,south,2050.0
5321,2021-04-21,south,2195.0
6161,2021-05-21,south,2240.0
12153,2021-12-21,south,2075.0
6189,2021-05-22,south,2100.0
1485,2020-12-05,south,1614.0
5293,2021-04-20,south,2115.0
6217,2021-05-23,south,2345.0
1765,2020-12-15,south,1734.0
7253,2021-06-29,south,2135.0
4817,2021-04-03,south,2005.0
953,2020-11-16,south,1671.0
2045,2020-12-25,south,1557.0
7813,2021-07-19,south,2170.0
12601,2022-01-06,south,2060.0
8205,2021-08-02,south,2275.0
981,2020-11-17,south,1521.0
7785,2021-07-18,south,2165.0
4397,2021-03-19,south,2495.0
12657,2022-01-08,south,2245.0
11761,2021-12-07,south,2165.0
11649,2021-12-03,south,2350.0
7757,2021-07-17,south,2080.0
4425,2021-03-20,south,2360.0
4173,2021-03-11,south,2410.0
7729,2021-07-16,south,2020.0
4145,2021-03-10,south,2320.0
8233,2021-08-03,south,2075.0
1009,2020-11-18,south,1770.0
7701,2021-07-15,south,2370.0
4453,2021-03-21,south,2030.0
7673,2021-07-14,south,2330.0
2017,2020-12-24,south,1506.0
13441,2022-02-05,south,2000.0
841,2020-11-12,south,1596.0
8261,2021-08-04,south,2070.0
7645,2021-07-13,south,2105.0
4481,2021-03-22,south,2030.0
13189,2022-01-27,south,2400.0
4369,2021-03-18,south,2020.0
7841,2021-07-20,south,2380.0
7869,2021-07-21,south,2275.0
897,2020-11-14,south,1542.0
8065,2021-07-28,south,2385.0
8037,2021-07-27,south,2315.0
4257,2021-03-14,south,2365.0
8093,2021-07-29,south,2125.0
12629,2022-01-07,south,2050.0
11677,2021-12-04,south,2010.0
13469,2022-02-06,south,2365.0
8009,2021-07-26,south,2395.0
11705,2021-12-05,south,2445.0
4285,2021-03-15,south,2445.0
7981,2021-07-25,south,2450.0
2073,2020-12-26,south,1650.0
925,2020-11-15,south,1638.0
8121,2021-07-30,south,2200.0
7953,2021-07-24,south,2235.0
2101,2020-12-27,south,1734.0
4201,2021-03-12,south,2310.0
8149,2021-07-31,south,2225.0
869,2020-11-13,south,1521.0
4313,2021-03-16,south,2500.0
7925,2021-07-23,south,2200.0
8177,2021-08-01,south,2265.0
7897,2021-07-22,south,2140.0
4341,2021-03-17,south,2325.0
11733,2021-12-06,south,2235.0
1149,2020-11-23,south,1650.0
2129,2020-12-28,south,1536.0
1037,2020-11-19,south,1590.0
11789,2021-12-08,south,2315.0
7617,2021-07-12,south,2005.0
7477,2021-07-07,south,2500.0
1989,2020-12-23,south,1542.0
7449,2021-07-06,south,2125.0
4593,2021-03-26,south,2325.0
11845,2021-12-10,south,2375.0
1093,2020-11-21,south,1656.0
7421,2021-07-05,south,2245.0
8373,2021-08-08,south,2230.0
13497,2022-02-07,south,2145.0
12545,2022-01-04,south,2020.0
7393,2021-07-04,south,2370.0
4621,2021-03-27,south,2175.0
4061,2021-03-07,south,2025.0
7365,2021-07-03,south,2060.0
4649,2021-03-28,south,2070.0
1121,2020-11-22,south,1575.0
7337,2021-07-02,south,2450.0
1961,2020-12-22,south,1677.0
11873,2021-12-11,south,2155.0
12685,2022-01-09,south,2105.0
7309,2021-07-01,south,2355.0
13413,2022-02-04,south,2215.0
785,2020-11-10,south,1734.0
4677,2021-03-29,south,2005.0
7281,2021-06-30,south,2130.0
8429,2021-08-10,south,2180.0
8401,2021-08-09,south,2385.0
13161,2022-01-26,south,2320.0
4229,2021-03-13,south,2165.0
8345,2021-08-07,south,2030.0
4537,2021-03-24,south,2075.0
7533,2021-07-09,south,2240.0
7561,2021-07-10,south,2440.0
4509,2021-03-23,south,2240.0
1065,2020-11-20,south,1653.0
7589,2021-07-11,south,2200.0
12293,2021-12-26,south,2460.0
12573,2022-01-05,south,2360.0
8317,2021-08-06,south,2050.0
4089,2021-03-08,south,2095.0
11817,2021-12-09,south,2430.0
813,2020-11-11,south,1533.0
7505,2021-07-08,south,2425.0
11621,2021-12-02,south,2170.0
4117,2021-03-09,south,2000.0
4565,2021-03-25,south,2055.0
11007,2021-11-10,west,2365.0
12687,2022-01-09,west,2250.0
12995,2022-01-20,west,2210.0
11539,2021-11-29,west,2275.0
12155,2021-12-21,west,2355.0
12351,2021-12-28,west,2295.0
12211,2021-12-23,west,2115.0
11567,2021-11-30,west,2390.0
11063,2021-11-12,west,2490.0
12267,2021-12-25,west,2290.0
12631,2022-01-07,west,2135.0
13023,2022-01-21,west,2360.0
13275,2022-01-30,west,2305.0
12239,2021-12-24,west,2360.0
13471,2022-02-06,west,2215.0
10979,2021-11-09,west,2250.0
11623,2021-12-02,west,2200.0
11035,2021-11-11,west,2445.0
12323,2021-12-27,west,2015.0
12183,2021-12-22,west,2005.0
13667,2022-02-13,west,2390.0
13135,2022-01-25,west,2480.0
13051,2022-01-22,west,2500.0
11651,2021-12-03,west,2245.0
11511,2021-11-28,west,2500.0
11595,2021-12-01,west,2105.0
12659,2022-01-08,west,2395.0
13499,2022-02-07,west,2265.0
13303,2022-01-31,west,2055.0
12295,2021-12-26,west,2310.0
12715,2022-01-10,west,2315.0
11875,2021-12-11,west,2165.0
13247,2022-01-29,west,2380.0
11203,2021-11-17,west,2025.0
13219,2022-01-28,west,2450.0
11791,2021-12-08,west,2080.0
11987,2021-12-15,west,2155.0
12883,2022-01-16,west,2150.0
12547,2022-01-04,west,2005.0
11231,2021-11-18,west,2245.0
13555,2022-02-09,west,2255.0
11371,2021-11-23,west,2220.0
12463,2022-01-01,west,2170.0
12799,2022-01-13,west,2180.0
11959,2021-12-14,west,2335.0
11819,2021-12-09,west,2065.0
13107,2022-01-24,west,2410.0
13415,2022-02-04,west,2190.0
11259,2021-11-19,west,2435.0
13191,2022-01-27,west,2435.0
12855,2022-01-15,west,2120.0
11931,2021-12-13,west,2180.0
11343,2021-11-22,west,2075.0
11847,2021-12-10,west,2305.0
12491,2022-01-02,west,2080.0
13583,2022-02-10,west,2445.0
13387,2022-02-03,west,2115.0
11287,2021-11-20,west,2040.0
11903,2021-12-12,west,2295.0
12519,2022-01-03,west,2055.0
12827,2022-01-14,west,2250.0
11315,2021-11-21,west,2365.0
13079,2022-01-23,west,2445.0
12967,2022-01-19,west,2200.0
13611,2022-02-11,west,2265.0
12435,2021-12-31,west,2055.0
13163,2022-01-26,west,2485.0
11679,2021-12-04,west,2455.0
11483,2021-11-27,west,2370.0
12127,2021-12-20,west,2180.0
11091,2021-11-13,west,2285.0
12743,2022-01-11,west,2145.0
12379,2021-12-29,west,2395.0
13639,2022-02-12,west,2085.0
13527,2022-02-08,west,2330.0
11707,2021-12-05,west,2265.0
12099,2021-12-19,west,2500.0
12603,2022-01-06,west,2205.0
11119,2021-11-14,west,2485.0
12939,2022-01-18,west,2095.0
11455,2021-11-26,west,2070.0
13331,2022-02-01,west,2420.0
13443,2022-02-05,west,2235.0
12071,2021-12-18,west,2455.0
11735,2021-12-06,west,2200.0
11147,2021-11-15,west,2495.0
12407,2021-12-30,west,2315.0
11427,2021-11-25,west,2285.0
12043,2021-12-17,west,2370.0
12911,2022-01-17,west,2095.0
11763,2021-12-07,west,2400.0
12771,2022-01-12,west,2500.0
11175,2021-11-16,west,2300.0
12575,2022-01-05,west,2275.0
12015,2021-12-16,west,2290.0
11399,2021-11-24,west,2060.0
13359,2022-02-02,west,2435.0
6835,2021-06-14,west,2285.0
10923,2021-11-07,west,2275.0
3447,2021-02-13,west,2485.0
3475,2021-02-14,west,2375.0
3503,2021-02-15,west,2175.0
3531,2021-02-16,west,2465.0
3559,2021-02-17,west,2470.0
3587,2021-02-18,west,2240.0
3615,2021-02-19,west,2045.0
3643,2021-02-20,west,2400.0
3671,2021-02-21,west,2445.0
3419,2021-02-12,west,2130.0
3699,2021-02-22,west,2140.0
3755,2021-02-24,west,2045.0
3783,2021-02-25,west,2035.0
3811,2021-02-26,west,2315.0
3839,2021-02-27,west,2305.0
3867,2021-02-28,west,2155.0
3895,2021-03-01,west,2245.0
3923,2021-03-02,west,2225.0
3951,2021-03-03,west,2380.0
3979,2021-03-04,west,2035.0
3727,2021-02-23,west,2380.0
3391,2021-02-11,west,2160.0
3363,2021-02-10,west,2145.0
3335,2021-02-09,west,2260.0
2747,2021-01-19,west,2420.0
2775,2021-01-20,west,2405.0
2803,2021-01-21,west,2330.0
2831,2021-01-22,west,2380.0
2859,2021-01-23,west,2175.0
2887,2021-01-24,west,2085.0
2915,2021-01-25,west,2160.0
2943,2021-01-26,west,2345.0
2971,2021-01-27,west,2020.0
2999,2021-01-28,west,2005.0
3027,2021-01-29,west,2095.0
3055,2021-01-30,west,2165.0
3083,2021-01-31,west,2145.0
3111,2021-02-01,west,2115.0
3139,2021-02-02,west,2215.0
3167,2021-02-03,west,2240.0
3195,2021-02-04,west,2120.0
3223,2021-02-05,west,2050.0
3251,2021-02-06,west,2200.0
3279,2021-02-07,west,2010.0
3307,2021-02-08,west,2250.0
4007,2021-03-05,west,2005.0
2719,2021-01-18,west,2325.0
4035,2021-03-06,west,2190.0
4091,2021-03-08,west,2395.0
4819,2021-04-03,west,2330.0
4847,2021-04-04,west,2355.0
4875,2021-04-05,west,2215.0
4903,2021-04-06,west,2260.0
4931,2021-04-07,west,2070.0
4959,2021-04-08,west,2040.0
4987,2021-04-09,west,2450.0
5015,2021-04-10,west,2295.0
5043,2021-04-11,west,2150.0
4791,2021-04-02,west,2325.0
5071,2021-04-12,west,2305.0
5127,2021-04-14,west,2085.0
5155,2021-04-15,west,2320.0
5183,2021-04-16,west,2380.0
5211,2021-04-17,west,2395.0
5239,2021-04-18,west,2265.0
5267,2021-04-19,west,2420.0
5295,2021-04-20,west,2395.0
5323,2021-04-21,west,2330.0
5351,2021-04-22,west,2270.0
5099,2021-04-13,west,2325.0
4763,2021-04-01,west,2495.0
4735,2021-03-31,west,2105.0
4707,2021-03-30,west,2035.0
4119,2021-03-09,west,2365.0
4147,2021-03-10,west,2270.0
4175,2021-03-11,west,2170.0
4203,2021-03-12,west,2400.0
4231,2021-03-13,west,2100.0
4259,2021-03-14,west,2340.0
4287,2021-03-15,west,2210.0
4315,2021-03-16,west,2480.0
4343,2021-03-17,west,2265.0
4371,2021-03-18,west,2075.0
4399,2021-03-19,west,2220.0
4427,2021-03-20,west,2340.0
4455,2021-03-21,west,2490.0
4483,2021-03-22,west,2315.0
4511,2021-03-23,west,2005.0
4539,2021-03-24,west,2395.0
4567,2021-03-25,west,2365.0
4595,2021-03-26,west,2225.0
4623,2021-03-27,west,2085.0
4651,2021-03-28,west,2410.0
4679,2021-03-29,west,2265.0
4063,2021-03-07,west,2425.0
5379,2021-04-23,west,2260.0
2691,2021-01-17,west,2090.0
2635,2021-01-15,west,2395.0
703,2020-11-07,west,1758.0
731,2020-11-08,west,1734.0
759,2020-11-09,west,1512.0
787,2020-11-10,west,1638.0
815,2020-11-11,west,1689.0
843,2020-11-12,west,1515.0
871,2020-11-13,west,1635.0
899,2020-11-14,west,1557.0
927,2020-11-15,west,1659.0
675,2020-11-06,west,1575.0
955,2020-11-16,west,1725.0
1011,2020-11-18,west,1662.0
1039,2020-11-19,west,1698.0
1067,2020-11-20,west,1524.0
1095,2020-11-21,west,1638.0
1123,2020-11-22,west,1725.0
1151,2020-11-23,west,1632.0
1179,2020-11-24,west,1617.0
1207,2020-11-25,west,1620.0
1235,2020-11-26,west,1743.0
983,2020-11-17,west,1530.0
647,2020-11-05,west,1539.0
619,2020-11-04,west,1506.0
591,2020-11-03,west,1581.0
3,2020-10-13,west,1683.0
31,2020-10-14,west,1590.0
59,2020-10-15,west,1563.0
87,2020-10-16,west,1632.0
115,2020-10-17,west,1776.0
143,2020-10-18,west,1713.0
171,2020-10-19,west,1524.0
199,2020-10-20,west,1614.0
227,2020-10-21,west,1605.0
255,2020-10-22,west,1668.0
283,2020-10-23,west,1575.0
311,2020-10-24,west,1536.0
339,2020-10-25,west,1617.0
367,2020-10-26,west,1542.0
395,2020-10-27,west,1518.0
423,2020-10-28,west,1731.0
451,2020-10-29,west,1524.0
479,2020-10-30,west,1686.0
507,2020-10-31,west,1668.0
535,2020-11-01,west,1593.0
563,2020-11-02,west,1686.0
1263,2020-11-27,west,1656.0
2663,2021-01-16,west,2390.0
1291,2020-11-28,west,1794.0
1347,2020-11-30,west,1749.0
2075,2020-12-26,west,1737.0
2103,2020-12-27,west,1524.0
2131,2020-12-28,west,1683.0
2159,2020-12-29,west,1767.0
2187,2020-12-30,west,1791.0
2215,2020-12-31,west,1650.0
2243,2021-01-01,west,1752.0
2271,2021-01-02,west,1503.0
2299,2021-01-03,west,1722.0
2047,2020-12-25,west,1563.0
2327,2021-01-04,west,1686.0
2383,2021-01-06,west,1788.0
2411,2021-01-07,west,1797.0
2439,2021-01-08,west,1521.0
2467,2021-01-09,west,1653.0
2495,2021-01-10,west,1545.0
2523,2021-01-11,west,1626.0
2551,2021-01-12,west,1605.0
2579,2021-01-13,west,1680.0
2607,2021-01-14,west,1590.0
2355,2021-01-05,west,1608.0
2019,2020-12-24,west,1668.0
1991,2020-12-23,west,1671.0
1963,2020-12-22,west,1566.0
1375,2020-12-01,west,1656.0
1403,2020-12-02,west,1548.0
1431,2020-12-03,west,1788.0
1459,2020-12-04,west,1773.0
1487,2020-12-05,west,1524.0
1515,2020-12-06,west,1515.0
1543,2020-12-07,west,1671.0
1571,2020-12-08,west,1590.0
1599,2020-12-09,west,1665.0
1627,2020-12-10,west,1533.0
1655,2020-12-11,west,1776.0
1683,2020-12-12,west,1590.0
1711,2020-12-13,west,1530.0
1739,2020-12-14,west,1767.0
1767,2020-12-15,west,1596.0
1795,2020-12-16,west,1614.0
1823,2020-12-17,west,1737.0
1851,2020-12-18,west,1653.0
1879,2020-12-19,west,1650.0
1907,2020-12-20,west,1563.0
1935,2020-12-21,west,1686.0
1319,2020-11-29,west,1740.0
5407,2021-04-24,west,2020.0
5435,2021-04-25,west,2300.0
5463,2021-04-26,west,2115.0
8991,2021-08-30,west,2300.0
9019,2021-08-31,west,2180.0
9047,2021-09-01,west,2495.0
9075,2021-09-02,west,2400.0
9103,2021-09-03,west,2270.0
9131,2021-09-04,west,2135.0
9159,2021-09-05,west,2255.0
9187,2021-09-06,west,2300.0
9215,2021-09-07,west,2335.0
8963,2021-08-29,west,2365.0
9243,2021-09-08,west,2480.0
9299,2021-09-10,west,2375.0
9327,2021-09-11,west,2295.0
9355,2021-09-12,west,2205.0
9383,2021-09-13,west,2415.0
9411,2021-09-14,west,2210.0
9439,2021-09-15,west,2265.0
9467,2021-09-16,west,2455.0
9495,2021-09-17,west,2270.0
9523,2021-09-18,west,2290.0
9271,2021-09-09,west,2245.0
8935,2021-08-28,west,2440.0
8907,2021-08-27,west,2045.0
8879,2021-08-26,west,2150.0
8291,2021-08-05,west,2065.0
8319,2021-08-06,west,2295.0
8347,2021-08-07,west,2415.0
8375,2021-08-08,west,2400.0
8403,2021-08-09,west,2060.0
8431,2021-08-10,west,2375.0
8459,2021-08-11,west,2080.0
8487,2021-08-12,west,2070.0
8515,2021-08-13,west,2425.0
8543,2021-08-14,west,2020.0
8571,2021-08-15,west,2485.0
8599,2021-08-16,west,2135.0
8627,2021-08-17,west,2175.0
8655,2021-08-18,west,2445.0
8683,2021-08-19,west,2495.0
8711,2021-08-20,west,2170.0
8739,2021-08-21,west,2490.0
8767,2021-08-22,west,2475.0
8795,2021-08-23,west,2155.0
8823,2021-08-24,west,2030.0
8851,2021-08-25,west,2150.0
9551,2021-09-19,west,2175.0
8263,2021-08-04,west,2010.0
9579,2021-09-20,west,2225.0
9635,2021-09-22,west,2120.0
10363,2021-10-18,west,2025.0
10391,2021-10-19,west,2395.0
10419,2021-10-20,west,2380.0
10447,2021-10-21,west,2115.0
10475,2021-10-22,west,2345.0
10503,2021-10-23,west,2350.0
10531,2021-10-24,west,2250.0
10559,2021-10-25,west,2270.0
10587,2021-10-26,west,2220.0
10335,2021-10-17,west,2450.0
10615,2021-10-27,west,2090.0
10671,2021-10-29,west,2035.0
10699,2021-10-30,west,2470.0
10727,2021-10-31,west,2120.0
10755,2021-11-01,west,2355.0
10783,2021-11-02,west,2025.0
10811,2021-11-03,west,2285.0
10839,2021-11-04,west,2085.0
10867,2021-11-05,west,2205.0
10895,2021-11-06,west,2065.0
10643,2021-10-28,west,2300.0
10307,2021-10-16,west,2090.0
10279,2021-10-15,west,2090.0
10251,2021-10-14,west,2275.0
9663,2021-09-23,west,2475.0
9691,2021-09-24,west,2410.0
9719,2021-09-25,west,2400.0
9747,2021-09-26,west,2200.0
9775,2021-09-27,west,2115.0
9803,2021-09-28,west,2115.0
9831,2021-09-29,west,2240.0
9859,2021-09-30,west,2425.0
9887,2021-10-01,west,2360.0
9915,2021-10-02,west,2235.0
9943,2021-10-03,west,2165.0
9971,2021-10-04,west,2295.0
9999,2021-10-05,west,2000.0
10027,2021-10-06,west,2405.0
10055,2021-10-07,west,2270.0
10083,2021-10-08,west,2045.0
10111,2021-10-09,west,2025.0
10139,2021-10-10,west,2460.0
10167,2021-10-11,west,2205.0
10195,2021-10-12,west,2005.0
10223,2021-10-13,west,2410.0
9607,2021-09-21,west,2295.0
8235,2021-08-03,west,2315.0
8207,2021-08-02,west,2490.0
